행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1108076,성북구,장위1동,02,50,"1,051 ",139 ,14 ,19 ,11 ,21 ,28 ,6 ,15 ,17 ,19 ,36 ,,,,,,,,,,,
1108076,성북구,장위1동,02,55,"1,009 ",139 ,13 ,20 ,14 ,23 ,15 ,5 ,17 ,11 ,12 ,18 ,,,,,,,,,,,
1108076,성북구,장위1동,02,60,776 ,110 ,11 ,19 ,10 ,18 ,13 ,4 ,14 ,10 ,6 ,22 ,,,,,,,,,,,
1108076,성북구,장위1동,02,65,616 ,137 ,11 ,20 ,12 ,19 ,10 ,1 ,10 ,21 ,16 ,12 ,,,,,,,,,,,
1108076,성북구,장위1동,02,70,471 ,107 ,15 ,23 ,0 ,15 ,10 ,1 ,12 ,15 ,6 ,15 ,,,,,,,,,,,
1108076,성북구,장위1동,02,75,707 ,231 ,9 ,17 ,8 ,9 ,15 ,1 ,8 ,16 ,12 ,17 ,,,,,,,,,,,
1108077,성북구,장위2동,01,20,725 ,103 ,19 ,19 ,4 ,14 ,13 ,13 ,18 ,7 ,5 ,7 ,,,,,,,,,,,
1108077,성북구,장위2동,01,25,645 ,110 ,19 ,10 ,12 ,10 ,21 ,21 ,17 ,19 ,12 ,13 ,,,,,,,,,,,
1108077,성북구,장위2동,01,30,793 ,134 ,17 ,13 ,20 ,11 ,5 ,41 ,17 ,20 ,19 ,0 ,,,,,,,,,,,
1108077,성북구,장위2동,01,35,738 ,108 ,18 ,16 ,10 ,16 ,38 ,28 ,13 ,13 ,14 ,28 ,,,,,,,,,,,
1108077,성북구,장위2동,01,40,820 ,121 ,21 ,10 ,19 ,11 ,4 ,16 ,14 ,17 ,17 ,4 ,,,,,,,,,,,
1108077,성북구,장위2동,01,45,823 ,122 ,19 ,21 ,19 ,18 ,48 ,14 ,19 ,16 ,9 ,48 ,,,,,,,,,,,
1108077,성북구,장위2동,01,50,879 ,122 ,25 ,15 ,16 ,14 ,29 ,8 ,17 ,17 ,17 ,21 ,,,,,,,,,,,
1108077,성북구,장위2동,01,55,823 ,125 ,19 ,16 ,14 ,19 ,30 ,6 ,13 ,23 ,10 ,17 ,,,,,,,,,,,
1108077,성북구,장위2동,01,60,652 ,101 ,17 ,13 ,15 ,12 ,6 ,4 ,7 ,14 ,5 ,10 ,,,,,,,,,,,
1108077,성북구,장위2동,01,65,505 ,98 ,12 ,8 ,14 ,12 ,5 ,1 ,8 ,9 ,10 ,11 ,,,,,,,,,,,
1108077,성북구,장위2동,01,70,359 ,68 ,14 ,8 ,1 ,10 ,21 ,1 ,12 ,5 ,4 ,13 ,,,,,,,,,,,
1108077,성북구,장위2동,01,75,521 ,164 ,13 ,3 ,10 ,7 ,10 ,1 ,7 ,6 ,11 ,5 ,,,,,,,,,,,
1108077,성북구,장위2동,02,20,680 ,115 ,9 ,8 ,15 ,6 ,11 ,13 ,5 ,6 ,6 ,11 ,,,,,,,,,,,
1108077,성북구,장위2동,02,25,604 ,115 ,9 ,8 ,18 ,10 ,4 ,25 ,10 ,13 ,15 ,9 ,,,,,,,,,,,
1108077,성북구,장위2동,02,30,649 ,102 ,9 ,6 ,10 ,5 ,0 ,25 ,5 ,14 ,13 ,0 ,,,,,,,,,,,
1108077,성북구,장위2동,02,35,623 ,84 ,7 ,12 ,6 ,9 ,8 ,16 ,9 ,10 ,8 ,0 ,,,,,,,,,,,
1108077,성북구,장위2동,02,40,747 ,104 ,5 ,12 ,10 ,12 ,5 ,11 ,9 ,11 ,13 ,9 ,,,,,,,,,,,
1108077,성북구,장위2동,02,45,835 ,119 ,13 ,18 ,9 ,20 ,18 ,10 ,14 ,12 ,8 ,32 ,,,,,,,,,,,
1108077,성북구,장위2동,02,50,861 ,135 ,16 ,12 ,16 ,20 ,4 ,5 ,16 ,14 ,19 ,4 ,,,,,,,,,,,
1108077,성북구,장위2동,02,55,929 ,136 ,15 ,20 ,12 ,25 ,29 ,5 ,18 ,17 ,16 ,29 ,,,,,,,,,,,
1108077,성북구,장위2동,02,60,688 ,104 ,8 ,18 ,11 ,18 ,6 ,3 ,16 ,10 ,4 ,22 ,,,,,,,,,,,
1108077,성북구,장위2동,02,65,666 ,119 ,11 ,15 ,12 ,19 ,22 ,1 ,15 ,15 ,15 ,16 ,,,,,,,,,,,
1108077,성북구,장위2동,02,70,450 ,99 ,15 ,21 ,1 ,21 ,9 ,1 ,20 ,16 ,6 ,15 ,,,,,,,,,,,
1108077,성북구,장위2동,02,75,717 ,265 ,9 ,6 ,9 ,19 ,12 ,1 ,3 ,14 ,11 ,9 ,,,,,,,,,,,
1108078,성북구,장위3동,01,20,512 ,144 ,16 ,9 ,17 ,12 ,7 ,11 ,12 ,7 ,9 ,5 ,,,,,,,,,,,
1108078,성북구,장위3동,01,25,459 ,81 ,13 ,9 ,8 ,9 ,12 ,13 ,11 ,10 ,12 ,12 ,,,,,,,,,,,
1108078,성북구,장위3동,01,30,488 ,86 ,13 ,4 ,15 ,7 ,11 ,29 ,12 ,11 ,11 ,9 ,,,,,,,,,,,
1108078,성북구,장위3동,01,35,456 ,40 ,6 ,2 ,4 ,2 ,8 ,24 ,4 ,4 ,4 ,6 ,,,,,,,,,,,
1108078,성북구,장위3동,01,40,617 ,113 ,15 ,6 ,17 ,6 ,12 ,17 ,9 ,10 ,19 ,5 ,,,,,,,,,,,
1108078,성북구,장위3동,01,45,641 ,88 ,10 ,4 ,12 ,5 ,4 ,16 ,8 ,9 ,7 ,7 ,,,,,,,,,,,
1108078,성북구,장위3동,01,50,646 ,96 ,13 ,4 ,10 ,5 ,14 ,9 ,9 ,8 ,22 ,10 ,,,,,,,,,,,
1108078,성북구,장위3동,01,55,643 ,113 ,14 ,5 ,15 ,9 ,12 ,7 ,9 ,16 ,10 ,8 ,,,,,,,,,,,
1108078,성북구,장위3동,01,60,463 ,91 ,10 ,4 ,13 ,5 ,3 ,4 ,6 ,11 ,4 ,0 ,,,,,,,,,,,
1108078,성북구,장위3동,01,65,397 ,54 ,8 ,2 ,9 ,3 ,2 ,2 ,3 ,4 ,5 ,2 ,,,,,,,,,,,
1108078,성북구,장위3동,01,70,266 ,45 ,7 ,1 ,1 ,3 ,5 ,1 ,3 ,3 ,2 ,3 ,,,,,,,,,,,
1108078,성북구,장위3동,01,75,330 ,73 ,3 ,1 ,6 ,1 ,3 ,1 ,1 ,2 ,4 ,0 ,,,,,,,,,,,
1108078,성북구,장위3동,02,20,456 ,133 ,11 ,10 ,14 ,8 ,5 ,11 ,11 ,7 ,5 ,0 ,,,,,,,,,,,
1108078,성북구,장위3동,02,25,395 ,128 ,12 ,8 ,14 ,10 ,9 ,16 ,9 ,14 ,14 ,4 ,,,,,,,,,,,
1108078,성북구,장위3동,02,30,417 ,66 ,4 ,4 ,5 ,4 ,5 ,18 ,5 ,5 ,5 ,5 ,,,,,,,,,,,
1108078,성북구,장위3동,02,35,482 ,79 ,5 ,4 ,3 ,7 ,1 ,17 ,7 ,3 ,6 ,1 ,,,,,,,,,,,
1108078,성북구,장위3동,02,40,552 ,45 ,2 ,2 ,4 ,3 ,2 ,11 ,3 ,5 ,5 ,1 ,,,,,,,,,,,
1108078,성북구,장위3동,02,45,578 ,91 ,6 ,5 ,10 ,9 ,6 ,10 ,9 ,10 ,5 ,11 ,,,,,,,,,,,
1108078,성북구,장위3동,02,50,626 ,109 ,8 ,5 ,9 ,7 ,3 ,6 ,5 ,9 ,16 ,3 ,,,,,,,,,,,
1108078,성북구,장위3동,02,55,609 ,127 ,13 ,9 ,13 ,13 ,4 ,4 ,18 ,15 ,9 ,9 ,,,,,,,,,,,
1108078,성북구,장위3동,02,60,500 ,64 ,6 ,4 ,10 ,7 ,6 ,3 ,7 ,6 ,2 ,7 ,,,,,,,,,,,
1108078,성북구,장위3동,02,65,389 ,113 ,8 ,5 ,10 ,9 ,0 ,1 ,7 ,17 ,13 ,1 ,,,,,,,,,,,
1108078,성북구,장위3동,02,70,302 ,47 ,6 ,3 ,0 ,5 ,3 ,0 ,3 ,6 ,3 ,3 ,,,,,,,,,,,
1108078,성북구,장위3동,02,75,397 ,128 ,6 ,1 ,5 ,8 ,0 ,1 ,4 ,6 ,7 ,3 ,,,,,,,,,,,
1108081,성북구,성북동,01,20,641 ,204 ,31 ,30 ,16 ,28 ,14 ,13 ,25 ,15 ,14 ,7 ,,,,,,,,,,,
1108081,성북구,성북동,01,25,680 ,238 ,38 ,18 ,22 ,21 ,7 ,24 ,24 ,26 ,35 ,12 ,,,,,,,,,,,
1108081,성북구,성북동,01,30,687 ,219 ,23 ,15 ,18 ,13 ,16 ,40 ,17 ,28 ,22 ,11 ,,,,,,,,,,,
1108081,성북구,성북동,01,35,595 ,172 ,26 ,13 ,19 ,9 ,13 ,31 ,18 ,21 ,15 ,16 ,,,,,,,,,,,
1108081,성북구,성북동,01,40,712 ,101 ,16 ,8 ,13 ,9 ,19 ,17 ,11 ,13 ,13 ,22 ,,,,,,,,,,,
1108081,성북구,성북동,01,45,661 ,97 ,13 ,9 ,8 ,8 ,18 ,13 ,11 ,7 ,8 ,10 ,,,,,,,,,,,
1108081,성북구,성북동,01,50,667 ,69 ,10 ,7 ,5 ,6 ,29 ,7 ,8 ,10 ,11 ,22 ,,,,,,,,,,,
1108081,성북구,성북동,01,55,579 ,66 ,7 ,5 ,6 ,4 ,11 ,6 ,4 ,6 ,6 ,11 ,,,,,,,,,,,
1108081,성북구,성북동,01,60,471 ,57 ,10 ,5 ,4 ,4 ,3 ,3 ,5 ,8 ,2 ,6 ,,,,,,,,,,,
1108081,성북구,성북동,01,65,380 ,57 ,4 ,3 ,8 ,3 ,10 ,2 ,4 ,2 ,7 ,7 ,,,,,,,,,,,
1108081,성북구,성북동,01,70,293 ,45 ,5 ,4 ,1 ,5 ,10 ,1 ,4 ,4 ,4 ,7 ,,,,,,,,,,,
1108081,성북구,성북동,01,75,511 ,103 ,3 ,4 ,8 ,2 ,9 ,2 ,2 ,1 ,4 ,3 ,,,,,,,,,,,
1108081,성북구,성북동,02,20,671 ,228 ,20 ,16 ,12 ,17 ,5 ,17 ,12 ,14 ,12 ,3 ,,,,,,,,,,,
1108081,성북구,성북동,02,25,823 ,290 ,21 ,14 ,38 ,22 ,13 ,30 ,20 ,31 ,35 ,21 ,,,,,,,,,,,
1108081,성북구,성북동,02,30,764 ,221 ,15 ,15 ,21 ,11 ,0 ,37 ,13 ,26 ,16 ,3 ,,,,,,,,,,,
1108081,성북구,성북동,02,35,646 ,167 ,14 ,16 ,8 ,15 ,5 ,22 ,15 ,12 ,9 ,10 ,,,,,,,,,,,
1108081,성북구,성북동,02,40,690 ,103 ,8 ,11 ,7 ,11 ,21 ,12 ,11 ,15 ,12 ,25 ,,,,,,,,,,,
1108081,성북구,성북동,02,45,756 ,105 ,8 ,14 ,5 ,12 ,16 ,10 ,10 ,10 ,6 ,14 ,,,,,,,,,,,
1108081,성북구,성북동,02,50,694 ,78 ,5 ,7 ,5 ,8 ,8 ,4 ,7 ,8 ,9 ,10 ,,,,,,,,,,,
1108081,성북구,성북동,02,55,719 ,88 ,7 ,7 ,5 ,7 ,14 ,5 ,7 ,7 ,4 ,15 ,,,,,,,,,,,
1108081,성북구,성북동,02,60,523 ,58 ,7 ,9 ,3 ,7 ,18 ,3 ,7 ,6 ,3 ,20 ,,,,,,,,,,,
1108081,성북구,성북동,02,65,478 ,83 ,6 ,6 ,7 ,8 ,10 ,1 ,7 ,11 ,10 ,5 ,,,,,,,,,,,
1108081,성북구,성북동,02,70,385 ,60 ,4 ,9 ,0 ,7 ,12 ,1 ,9 ,6 ,5 ,4 ,,,,,,,,,,,
1108081,성북구,성북동,02,75,667 ,159 ,4 ,6 ,9 ,6 ,14 ,2 ,5 ,7 ,9 ,10 ,,,,,,,,,,,
1108082,성북구,삼선동,01,20,"1,151 ",392 ,48 ,67 ,41 ,44 ,31 ,23 ,53 ,18 ,28 ,17 ,,,,,,,,,,,
1108082,성북구,삼선동,01,25,"1,219 ",469 ,41 ,55 ,35 ,65 ,40 ,36 ,65 ,57 ,80 ,34 ,,,,,,,,,,,
1108082,성북구,삼선동,01,30,"1,138 ",375 ,39 ,42 ,37 ,32 ,20 ,56 ,33 ,45 ,49 ,23 ,,,,,,,,,,,
1108082,성북구,삼선동,01,35,"1,024 ",260 ,24 ,36 ,23 ,25 ,6 ,38 ,22 ,28 ,37 ,16 ,,,,,,,,,,,
1108082,성북구,삼선동,01,40,"1,140 ",179 ,29 ,21 ,14 ,16 ,25 ,22 ,23 ,14 ,29 ,21 ,,,,,,,,,,,
1108082,성북구,삼선동,01,45,"1,110 ",156 ,21 ,24 ,12 ,18 ,23 ,20 ,19 ,13 ,12 ,23 ,,,,,,,,,,,
1108082,성북구,삼선동,01,50,932 ,118 ,17 ,13 ,9 ,11 ,21 ,8 ,12 ,13 ,23 ,15 ,,,,,,,,,,,
1108082,성북구,삼선동,01,55,893 ,125 ,16 ,15 ,12 ,11 ,26 ,6 ,13 ,22 ,11 ,29 ,,,,,,,,,,,
1108082,성북구,삼선동,01,60,659 ,82 ,10 ,12 ,7 ,9 ,18 ,4 ,9 ,12 ,3 ,22 ,,,,,,,,,,,
1108082,성북구,삼선동,01,65,511 ,84 ,9 ,9 ,11 ,7 ,10 ,1 ,7 ,6 ,9 ,6 ,,,,,,,,,,,
1108082,성북구,삼선동,01,70,356 ,56 ,9 ,11 ,1 ,7 ,14 ,1 ,8 ,4 ,5 ,14 ,,,,,,,,,,,
1108082,성북구,삼선동,01,75,584 ,177 ,8 ,11 ,9 ,5 ,31 ,1 ,6 ,8 ,12 ,36 ,,,,,,,,,,,
1108082,성북구,삼선동,02,20,"1,335 ",547 ,54 ,54 ,58 ,43 ,20 ,33 ,37 ,31 ,26 ,24 ,,,,,,,,,,,
1108082,성북구,삼선동,02,25,"1,242 ",526 ,27 ,43 ,34 ,52 ,16 ,38 ,30 ,53 ,67 ,16 ,,,,,,,,,,,
1108082,성북구,삼선동,02,30,"1,121 ",353 ,32 ,42 ,22 ,34 ,18 ,45 ,35 ,37 ,47 ,15 ,,,,,,,,,,,
1108082,성북구,삼선동,02,35,945 ,267 ,24 ,39 ,14 ,42 ,14 ,27 ,29 ,27 ,28 ,14 ,,,,,,,,,,,
1108082,성북구,삼선동,02,40,"1,155 ",181 ,14 ,32 ,9 ,28 ,19 ,15 ,23 ,21 ,28 ,36 ,,,,,,,,,,,
1108082,성북구,삼선동,02,45,"1,103 ",171 ,11 ,39 ,6 ,26 ,16 ,12 ,25 ,22 ,12 ,25 ,,,,,,,,,,,
1108082,성북구,삼선동,02,50,"1,013 ",128 ,11 ,19 ,5 ,15 ,12 ,6 ,15 ,10 ,19 ,19 ,,,,,,,,,,,
1108082,성북구,삼선동,02,55,"1,003 ",131 ,11 ,20 ,8 ,19 ,27 ,5 ,17 ,11 ,12 ,30 ,,,,,,,,,,,
1108082,성북구,삼선동,02,60,712 ,99 ,11 ,25 ,7 ,20 ,23 ,3 ,18 ,11 ,3 ,32 ,,,,,,,,,,,
1108082,성북구,삼선동,02,65,650 ,120 ,10 ,21 ,12 ,15 ,20 ,1 ,15 ,13 ,15 ,42 ,,,,,,,,,,,
1108082,성북구,삼선동,02,70,493 ,86 ,12 ,23 ,1 ,18 ,16 ,0 ,19 ,12 ,6 ,44 ,,,,,,,,,,,
1108082,성북구,삼선동,02,75,958 ,327 ,9 ,39 ,9 ,18 ,34 ,1 ,21 ,19 ,19 ,52 ,,,,,,,,,,,
1108083,성북구,동선동,01,20,691 ,476 ,58 ,38 ,36 ,31 ,5 ,17 ,31 ,26 ,59 ,11 ,,,,,,,,,,,
1108083,성북구,동선동,01,25,882 ,614 ,76 ,65 ,66 ,102 ,30 ,29 ,84 ,80 ,94 ,26 ,,,,,,,,,,,
1108083,성북구,동선동,01,30,808 ,388 ,39 ,51 ,43 ,57 ,39 ,42 ,50 ,53 ,69 ,38 ,,,,,,,,,,,
1108083,성북구,동선동,01,35,572 ,238 ,47 ,39 ,25 ,42 ,28 ,22 ,38 ,25 ,23 ,21 ,,,,,,,,,,,
1108083,성북구,동선동,01,40,606 ,117 ,23 ,18 ,16 ,21 ,25 ,12 ,21 ,15 ,20 ,30 ,,,,,,,,,,,
1108083,성북구,동선동,01,45,546 ,95 ,14 ,14 ,10 ,13 ,23 ,10 ,13 ,9 ,7 ,25 ,,,,,,,,,,,
1108083,성북구,동선동,01,50,476 ,66 ,9 ,7 ,8 ,8 ,14 ,4 ,8 ,7 ,12 ,17 ,,,,,,,,,,,
1108083,성북구,동선동,01,55,413 ,61 ,10 ,6 ,7 ,7 ,17 ,4 ,7 ,9 ,8 ,17 ,,,,,,,,,,,
1108083,성북구,동선동,01,60,326 ,49 ,8 ,6 ,6 ,4 ,10 ,2 ,5 ,6 ,4 ,7 ,,,,,,,,,,,
1108083,성북구,동선동,01,65,278 ,58 ,7 ,3 ,8 ,6 ,10 ,1 ,7 ,4 ,8 ,8 ,,,,,,,,,,,
1108083,성북구,동선동,01,70,211 ,46 ,8 ,7 ,0 ,6 ,10 ,0 ,6 ,4 ,6 ,8 ,,,,,,,,,,,
1108083,성북구,동선동,01,75,323 ,102 ,6 ,3 ,8 ,2 ,5 ,1 ,3 ,2 ,5 ,5 ,,,,,,,,,,,
1108083,성북구,동선동,02,20,"1,850 ","1,345 ",99 ,101 ,197 ,95 ,2 ,48 ,70 ,68 ,68 ,10 ,,,,,,,,,,,
1108083,성북구,동선동,02,25,"1,425 ","1,031 ",82 ,84 ,125 ,85 ,20 ,51 ,82 ,142 ,107 ,27 ,,,,,,,,,,,
1108083,성북구,동선동,02,30,901 ,414 ,28 ,40 ,38 ,33 ,16 ,37 ,44 ,52 ,47 ,16 ,,,,,,,,,,,
1108083,성북구,동선동,02,35,629 ,262 ,24 ,35 ,19 ,32 ,17 ,20 ,26 ,22 ,20 ,26 ,,,,,,,,,,,
1108083,성북구,동선동,02,40,586 ,107 ,10 ,17 ,11 ,14 ,11 ,9 ,13 ,12 ,15 ,18 ,,,,,,,,,,,
1108083,성북구,동선동,02,45,548 ,93 ,7 ,15 ,8 ,14 ,20 ,8 ,12 ,12 ,9 ,16 ,,,,,,,,,,,
1108083,성북구,동선동,02,50,497 ,76 ,7 ,9 ,6 ,9 ,9 ,3 ,9 ,8 ,12 ,13 ,,,,,,,,,,,
1108083,성북구,동선동,02,55,520 ,79 ,8 ,12 ,7 ,10 ,17 ,3 ,11 ,8 ,6 ,22 ,,,,,,,,,,,
1108083,성북구,동선동,02,60,389 ,65 ,7 ,9 ,5 ,10 ,6 ,2 ,10 ,8 ,4 ,16 ,,,,,,,,,,,
1108083,성북구,동선동,02,65,360 ,84 ,6 ,13 ,8 ,8 ,11 ,1 ,12 ,7 ,9 ,7 ,,,,,,,,,,,
1108083,성북구,동선동,02,70,291 ,70 ,9 ,16 ,0 ,19 ,18 ,0 ,15 ,8 ,5 ,27 ,,,,,,,,,,,
1108083,성북구,동선동,02,75,488 ,184 ,8 ,11 ,4 ,8 ,8 ,0 ,9 ,10 ,12 ,19 ,,,,,,,,,,,
1108084,성북구,종암동,01,20,"1,733 ",454 ,42 ,52 ,27 ,46 ,22 ,38 ,51 ,24 ,27 ,46 ,,,,,,,,,,,
1108084,성북구,종암동,01,25,"1,721 ",473 ,51 ,51 ,32 ,62 ,41 ,46 ,63 ,52 ,56 ,71 ,,,,,,,,,,,
1108084,성북구,종암동,01,30,"1,599 ",247 ,30 ,28 ,21 ,33 ,51 ,82 ,32 ,30 ,26 ,83 ,,,,,,,,,,,
1108084,성북구,종암동,01,35,"1,609 ",219 ,30 ,19 ,17 ,20 ,57 ,70 ,27 ,20 ,24 ,59 ,,,,,,,,,,,
1108084,성북구,종암동,01,40,"1,855 ",186 ,23 ,16 ,18 ,18 ,38 ,43 ,19 ,18 ,26 ,41 ,,,,,,,,,,,
1108084,성북구,종암동,01,45,"1,826 ",151 ,20 ,10 ,11 ,11 ,40 ,39 ,14 ,13 ,13 ,49 ,,,,,,,,,,,
1108084,성북구,종암동,01,50,"1,505 ",162 ,21 ,11 ,14 ,16 ,35 ,17 ,16 ,12 ,35 ,39 ,,,,,,,,,,,
1108084,성북구,종암동,01,55,"1,470 ",170 ,19 ,12 ,16 ,16 ,38 ,14 ,15 ,18 ,17 ,37 ,,,,,,,,,,,
1108084,성북구,종암동,01,60,950 ,122 ,16 ,8 ,9 ,12 ,18 ,6 ,13 ,16 ,6 ,24 ,,,,,,,,,,,
1108084,성북구,종암동,01,65,801 ,118 ,14 ,6 ,17 ,9 ,13 ,3 ,8 ,8 ,17 ,6 ,,,,,,,,,,,
1108084,성북구,종암동,01,70,549 ,79 ,11 ,9 ,2 ,8 ,17 ,1 ,11 ,3 ,3 ,13 ,,,,,,,,,,,
1108084,성북구,종암동,01,75,909 ,306 ,12 ,7 ,16 ,6 ,21 ,2 ,8 ,5 ,12 ,13 ,,,,,,,,,,,
1108084,성북구,종암동,02,20,"1,870 ",526 ,46 ,27 ,27 ,32 ,24 ,44 ,27 ,11 ,17 ,28 ,,,,,,,,,,,
1108084,성북구,종암동,02,25,"1,520 ",482 ,32 ,33 ,31 ,53 ,42 ,47 ,48 ,63 ,45 ,51 ,,,,,,,,,,,
1108084,성북구,종암동,02,30,"1,547 ",212 ,19 ,22 ,10 ,21 ,17 ,65 ,20 ,15 ,20 ,21 ,,,,,,,,,,,
1108084,성북구,종암동,02,35,"1,619 ",202 ,17 ,19 ,5 ,27 ,29 ,48 ,23 ,14 ,17 ,38 ,,,,,,,,,,,
1108084,성북구,종암동,02,40,"1,888 ",181 ,15 ,12 ,9 ,23 ,31 ,30 ,22 ,16 ,21 ,56 ,,,,,,,,,,,
1108084,성북구,종암동,02,45,"1,679 ",161 ,11 ,17 ,6 ,23 ,16 ,21 ,21 ,19 ,12 ,39 ,,,,,,,,,,,
1108084,성북구,종암동,02,50,"1,627 ",185 ,13 ,14 ,9 ,23 ,23 ,12 ,23 ,15 ,25 ,31 ,,,,,,,,,,,
1108084,성북구,종암동,02,55,"1,530 ",188 ,14 ,11 ,12 ,18 ,12 ,9 ,19 ,13 ,14 ,18 ,,,,,,,,,,,
1108084,성북구,종암동,02,60,"1,121 ",153 ,15 ,20 ,13 ,29 ,25 ,5 ,25 ,13 ,8 ,37 ,,,,,,,,,,,
1108084,성북구,종암동,02,65,989 ,168 ,14 ,14 ,18 ,18 ,15 ,2 ,16 ,20 ,20 ,17 ,,,,,,,,,,,
1108084,성북구,종암동,02,70,774 ,135 ,15 ,17 ,0 ,26 ,12 ,1 ,25 ,19 ,8 ,29 ,,,,,,,,,,,
1108084,성북구,종암동,02,75,"1,283 ",512 ,17 ,16 ,13 ,13 ,21 ,1 ,14 ,19 ,16 ,21 ,,,,,,,,,,,
1108085,성북구,석관동,01,20,"1,370 ",315 ,34 ,35 ,27 ,27 ,16 ,35 ,37 ,17 ,32 ,16 ,,,,,,,,,,,
1108085,성북구,석관동,01,25,"1,336 ",318 ,41 ,39 ,34 ,44 ,51 ,40 ,54 ,46 ,44 ,48 ,,,,,,,,,,,
1108085,성북구,석관동,01,30,"1,426 ",239 ,33 ,26 ,35 ,25 ,38 ,74 ,28 ,26 ,27 ,27 ,,,,,,,,,,,
1108085,성북구,석관동,01,35,"1,390 ",209 ,28 ,23 ,21 ,18 ,35 ,62 ,17 ,16 ,17 ,32 ,,,,,,,,,,,
1108085,성북구,석관동,01,40,"1,458 ",196 ,26 ,22 ,19 ,15 ,41 ,30 ,18 ,22 ,28 ,21 ,,,,,,,,,,,
1108085,성북구,석관동,01,45,"1,282 ",171 ,23 ,19 ,19 ,17 ,33 ,25 ,19 ,14 ,14 ,39 ,,,,,,,,,,,
1108085,성북구,석관동,01,50,"1,416 ",185 ,28 ,22 ,20 ,20 ,42 ,14 ,22 ,31 ,35 ,42 ,,,,,,,,,,,
1108085,성북구,석관동,01,55,"1,482 ",189 ,22 ,18 ,23 ,15 ,26 ,11 ,17 ,32 ,12 ,23 ,,,,,,,,,,,
1108085,성북구,석관동,01,60,"1,136 ",159 ,24 ,21 ,19 ,18 ,28 ,8 ,16 ,25 ,6 ,15 ,,,,,,,,,,,
1108085,성북구,석관동,01,65,837 ,133 ,14 ,13 ,29 ,9 ,11 ,2 ,9 ,11 ,16 ,16 ,,,,,,,,,,,
1108085,성북구,석관동,01,70,609 ,91 ,19 ,12 ,2 ,11 ,24 ,1 ,15 ,7 ,5 ,19 ,,,,,,,,,,,
1108085,성북구,석관동,01,75,807 ,238 ,8 ,13 ,19 ,9 ,21 ,2 ,10 ,7 ,12 ,24 ,,,,,,,,,,,
1108085,성북구,석관동,02,20,"1,523 ",397 ,32 ,33 ,44 ,25 ,6 ,38 ,27 ,19 ,21 ,3 ,,,,,,,,,,,
1108085,성북구,석관동,02,25,"1,320 ",343 ,32 ,36 ,33 ,33 ,21 ,46 ,40 ,43 ,47 ,27 ,,,,,,,,,,,
1108085,성북구,석관동,02,30,"1,395 ",212 ,16 ,21 ,18 ,19 ,16 ,54 ,18 ,26 ,27 ,14 ,,,,,,,,,,,
1108085,성북구,석관동,02,35,"1,233 ",163 ,12 ,25 ,7 ,21 ,15 ,34 ,19 ,12 ,12 ,25 ,,,,,,,,,,,
1108085,성북구,석관동,02,40,"1,301 ",170 ,14 ,22 ,14 ,20 ,16 ,19 ,17 ,16 ,23 ,11 ,,,,,,,,,,,
1108085,성북구,석관동,02,45,"1,370 ",177 ,12 ,26 ,10 ,23 ,22 ,19 ,19 ,17 ,14 ,34 ,,,,,,,,,,,
1108085,성북구,석관동,02,50,"1,546 ",200 ,20 ,18 ,19 ,23 ,28 ,11 ,22 ,16 ,25 ,37 ,,,,,,,,,,,
1108085,성북구,석관동,02,55,"1,544 ",206 ,18 ,28 ,21 ,28 ,32 ,10 ,24 ,21 ,18 ,41 ,,,,,,,,,,,
1108085,성북구,석관동,02,60,"1,201 ",165 ,18 ,28 ,17 ,27 ,22 ,6 ,27 ,15 ,6 ,38 ,,,,,,,,,,,
1108085,성북구,석관동,02,65,984 ,175 ,14 ,23 ,24 ,18 ,14 ,2 ,18 ,24 ,19 ,26 ,,,,,,,,,,,
1108085,성북구,석관동,02,70,720 ,130 ,20 ,28 ,2 ,26 ,21 ,1 ,26 ,20 ,7 ,40 ,,,,,,,,,,,
1108085,성북구,석관동,02,75,"1,058 ",371 ,15 ,30 ,14 ,19 ,30 ,1 ,16 ,28 ,23 ,49 ,,,,,,,,,,,
1109060,강북구,번1동,01,20,674 ,236 ,27 ,25 ,28 ,23 ,18 ,18 ,25 ,20 ,27 ,22 ,,,,,,,,,,,
1109060,강북구,번1동,01,25,778 ,275 ,32 ,27 ,31 ,34 ,10 ,25 ,32 ,40 ,56 ,12 ,,,,,,,,,,,
1109060,강북구,번1동,01,30,886 ,344 ,31 ,36 ,55 ,39 ,25 ,44 ,39 ,55 ,44 ,22 ,,,,,,,,,,,
1109060,강북구,번1동,01,35,831 ,288 ,45 ,38 ,45 ,45 ,27 ,39 ,45 ,36 ,25 ,27 ,,,,,,,,,,,
1109060,강북구,번1동,01,40,879 ,232 ,28 ,25 ,35 ,23 ,11 ,19 ,26 ,33 ,33 ,13 ,,,,,,,,,,,
1109060,강북구,번1동,01,45,841 ,217 ,33 ,25 ,37 ,29 ,27 ,16 ,37 ,29 ,15 ,34 ,,,,,,,,,,,
