행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1105063,광진구,광장동,02,40,"2,314 ",58 ,3 ,2 ,3 ,4 ,23 ,47 ,3 ,4 ,7 ,18 ,,,,,,,,,,,
1105063,광진구,광장동,02,45,"1,961 ",48 ,2 ,2 ,2 ,3 ,10 ,33 ,3 ,3 ,3 ,16 ,,,,,,,,,,,
1105063,광진구,광장동,02,50,"1,346 ",60 ,4 ,3 ,3 ,3 ,7 ,12 ,4 ,5 ,7 ,5 ,,,,,,,,,,,
1105063,광진구,광장동,02,55,"1,036 ",47 ,2 ,2 ,3 ,2 ,8 ,8 ,3 ,3 ,3 ,14 ,,,,,,,,,,,
1105063,광진구,광장동,02,60,664 ,33 ,3 ,3 ,2 ,3 ,10 ,4 ,3 ,2 ,1 ,11 ,,,,,,,,,,,
1105063,광진구,광장동,02,65,448 ,48 ,2 ,2 ,5 ,3 ,3 ,2 ,3 ,3 ,5 ,7 ,,,,,,,,,,,
1105063,광진구,광장동,02,70,453 ,46 ,5 ,4 ,1 ,4 ,8 ,1 ,4 ,3 ,2 ,8 ,,,,,,,,,,,
1105063,광진구,광장동,02,75,739 ,215 ,4 ,3 ,17 ,4 ,10 ,2 ,2 ,7 ,13 ,8 ,,,,,,,,,,,
1105064,광진구,자양1동,01,20,842 ,307 ,37 ,42 ,45 ,41 ,8 ,18 ,43 ,20 ,34 ,8 ,,,,,,,,,,,
1105064,광진구,자양1동,01,25,"1,038 ",356 ,52 ,51 ,39 ,39 ,45 ,32 ,50 ,52 ,49 ,31 ,,,,,,,,,,,
1105064,광진구,자양1동,01,30,"1,197 ",404 ,49 ,54 ,49 ,47 ,30 ,59 ,53 ,59 ,50 ,33 ,,,,,,,,,,,
1105064,광진구,자양1동,01,35,"1,037 ",319 ,57 ,47 ,25 ,35 ,39 ,44 ,44 ,33 ,34 ,39 ,,,,,,,,,,,
1105064,광진구,자양1동,01,40,926 ,167 ,23 ,19 ,20 ,14 ,15 ,18 ,15 ,20 ,25 ,20 ,,,,,,,,,,,
1105064,광진구,자양1동,01,45,924 ,158 ,19 ,23 ,17 ,17 ,17 ,18 ,19 ,15 ,12 ,24 ,,,,,,,,,,,
1105064,광진구,자양1동,01,50,"1,000 ",146 ,22 ,19 ,19 ,17 ,39 ,10 ,21 ,22 ,26 ,34 ,,,,,,,,,,,
1105064,광진구,자양1동,01,55,891 ,142 ,24 ,14 ,25 ,16 ,23 ,7 ,16 ,23 ,10 ,28 ,,,,,,,,,,,
1105064,광진구,자양1동,01,60,653 ,109 ,14 ,19 ,16 ,18 ,22 ,4 ,17 ,13 ,5 ,22 ,,,,,,,,,,,
1105064,광진구,자양1동,01,65,406 ,84 ,8 ,8 ,21 ,8 ,11 ,1 ,8 ,6 ,12 ,5 ,,,,,,,,,,,
1105064,광진구,자양1동,01,70,274 ,58 ,13 ,8 ,4 ,7 ,12 ,0 ,9 ,6 ,5 ,6 ,,,,,,,,,,,
1105064,광진구,자양1동,01,75,461 ,141 ,9 ,4 ,15 ,5 ,10 ,1 ,9 ,5 ,9 ,8 ,,,,,,,,,,,
1105064,광진구,자양1동,02,20,908 ,334 ,24 ,35 ,38 ,28 ,14 ,22 ,21 ,21 ,18 ,16 ,,,,,,,,,,,
1105064,광진구,자양1동,02,25,"1,154 ",444 ,30 ,34 ,60 ,44 ,33 ,48 ,40 ,51 ,63 ,30 ,,,,,,,,,,,
1105064,광진구,자양1동,02,30,"1,218 ",399 ,25 ,34 ,39 ,40 ,11 ,55 ,39 ,46 ,48 ,17 ,,,,,,,,,,,
1105064,광진구,자양1동,02,35,911 ,271 ,21 ,36 ,19 ,31 ,8 ,29 ,26 ,25 ,28 ,13 ,,,,,,,,,,,
1105064,광진구,자양1동,02,40,900 ,156 ,13 ,23 ,13 ,17 ,12 ,14 ,17 ,21 ,18 ,12 ,,,,,,,,,,,
1105064,광진구,자양1동,02,45,"1,018 ",172 ,12 ,22 ,12 ,22 ,28 ,15 ,20 ,22 ,13 ,22 ,,,,,,,,,,,
1105064,광진구,자양1동,02,50,"1,030 ",152 ,16 ,18 ,18 ,18 ,34 ,7 ,20 ,17 ,22 ,40 ,,,,,,,,,,,
1105064,광진구,자양1동,02,55,960 ,150 ,10 ,21 ,15 ,18 ,5 ,6 ,17 ,19 ,16 ,11 ,,,,,,,,,,,
1105064,광진구,자양1동,02,60,683 ,118 ,12 ,20 ,11 ,22 ,17 ,3 ,23 ,12 ,7 ,26 ,,,,,,,,,,,
1105064,광진구,자양1동,02,65,551 ,128 ,12 ,20 ,19 ,19 ,17 ,1 ,18 ,15 ,14 ,17 ,,,,,,,,,,,
1105064,광진구,자양1동,02,70,444 ,105 ,17 ,23 ,3 ,20 ,26 ,1 ,23 ,16 ,7 ,27 ,,,,,,,,,,,
1105064,광진구,자양1동,02,75,560 ,203 ,8 ,21 ,13 ,9 ,8 ,1 ,7 ,18 ,19 ,12 ,,,,,,,,,,,
1105065,광진구,자양2동,01,20,948 ,134 ,22 ,25 ,11 ,22 ,14 ,18 ,26 ,5 ,11 ,46 ,,,,,,,,,,,
1105065,광진구,자양2동,01,25,972 ,148 ,18 ,16 ,10 ,20 ,43 ,28 ,19 ,14 ,23 ,43 ,,,,,,,,,,,
1105065,광진구,자양2동,01,30,"1,251 ",285 ,34 ,31 ,34 ,32 ,41 ,66 ,32 ,36 ,37 ,34 ,,,,,,,,,,,
1105065,광진구,자양2동,01,35,"1,203 ",242 ,29 ,22 ,23 ,23 ,19 ,59 ,25 ,19 ,24 ,22 ,,,,,,,,,,,
1105065,광진구,자양2동,01,40,"1,133 ",150 ,18 ,11 ,26 ,11 ,20 ,29 ,13 ,17 ,22 ,28 ,,,,,,,,,,,
1105065,광진구,자양2동,01,45,"1,103 ",143 ,16 ,14 ,14 ,13 ,26 ,26 ,14 ,13 ,12 ,29 ,,,,,,,,,,,
1105065,광진구,자양2동,01,50,"1,008 ",105 ,13 ,6 ,16 ,6 ,15 ,12 ,8 ,11 ,18 ,10 ,,,,,,,,,,,
1105065,광진구,자양2동,01,55,"1,086 ",114 ,10 ,10 ,15 ,12 ,17 ,10 ,11 ,15 ,11 ,11 ,,,,,,,,,,,
1105065,광진구,자양2동,01,60,838 ,91 ,11 ,7 ,9 ,6 ,15 ,7 ,5 ,7 ,5 ,9 ,,,,,,,,,,,
1105065,광진구,자양2동,01,65,510 ,61 ,7 ,2 ,14 ,3 ,6 ,2 ,4 ,2 ,7 ,7 ,,,,,,,,,,,
1105065,광진구,자양2동,01,70,346 ,48 ,5 ,4 ,2 ,4 ,9 ,1 ,5 ,4 ,3 ,7 ,,,,,,,,,,,
1105065,광진구,자양2동,01,75,408 ,107 ,1 ,3 ,11 ,3 ,5 ,2 ,5 ,2 ,10 ,7 ,,,,,,,,,,,
1105065,광진구,자양2동,02,20,827 ,141 ,16 ,14 ,17 ,10 ,13 ,20 ,14 ,10 ,6 ,13 ,,,,,,,,,,,
1105065,광진구,자양2동,02,25,958 ,168 ,6 ,9 ,19 ,9 ,8 ,34 ,7 ,24 ,24 ,14 ,,,,,,,,,,,
1105065,광진구,자양2동,02,30,"1,238 ",262 ,19 ,25 ,25 ,21 ,7 ,59 ,12 ,33 ,24 ,7 ,,,,,,,,,,,
1105065,광진구,자양2동,02,35,"1,139 ",225 ,13 ,22 ,17 ,21 ,13 ,44 ,19 ,19 ,27 ,13 ,,,,,,,,,,,
1105065,광진구,자양2동,02,40,"1,101 ",143 ,9 ,19 ,9 ,16 ,10 ,20 ,14 ,18 ,18 ,10 ,,,,,,,,,,,
1105065,광진구,자양2동,02,45,"1,099 ",139 ,8 ,15 ,10 ,14 ,11 ,16 ,12 ,16 ,9 ,22 ,,,,,,,,,,,
1105065,광진구,자양2동,02,50,"1,155 ",125 ,9 ,15 ,11 ,16 ,10 ,9 ,15 ,13 ,17 ,15 ,,,,,,,,,,,
1105065,광진구,자양2동,02,55,"1,164 ",127 ,7 ,12 ,11 ,13 ,6 ,10 ,11 ,12 ,11 ,6 ,,,,,,,,,,,
1105065,광진구,자양2동,02,60,810 ,96 ,8 ,11 ,9 ,13 ,18 ,5 ,10 ,6 ,4 ,18 ,,,,,,,,,,,
1105065,광진구,자양2동,02,65,561 ,84 ,4 ,7 ,15 ,5 ,9 ,1 ,6 ,10 ,9 ,10 ,,,,,,,,,,,
1105065,광진구,자양2동,02,70,396 ,61 ,5 ,10 ,1 ,8 ,6 ,1 ,7 ,7 ,7 ,9 ,,,,,,,,,,,
1105065,광진구,자양2동,02,75,562 ,182 ,4 ,9 ,10 ,6 ,19 ,1 ,6 ,10 ,8 ,19 ,,,,,,,,,,,
1105066,광진구,자양3동,01,20,"1,009 ",115 ,14 ,16 ,8 ,15 ,16 ,20 ,16 ,6 ,10 ,22 ,,,,,,,,,,,
1105066,광진구,자양3동,01,25,"1,036 ",100 ,12 ,13 ,8 ,12 ,30 ,32 ,12 ,12 ,14 ,38 ,,,,,,,,,,,
1105066,광진구,자양3동,01,30,"1,224 ",156 ,21 ,16 ,22 ,16 ,26 ,68 ,20 ,20 ,17 ,31 ,,,,,,,,,,,
1105066,광진구,자양3동,01,35,"1,151 ",130 ,17 ,11 ,12 ,12 ,27 ,57 ,13 ,15 ,10 ,25 ,,,,,,,,,,,
1105066,광진구,자양3동,01,40,"1,312 ",103 ,15 ,9 ,11 ,9 ,43 ,34 ,10 ,9 ,14 ,30 ,,,,,,,,,,,
1105066,광진구,자양3동,01,45,"1,217 ",102 ,15 ,9 ,8 ,9 ,31 ,25 ,10 ,8 ,5 ,26 ,,,,,,,,,,,
1105066,광진구,자양3동,01,50,"1,175 ",96 ,13 ,10 ,9 ,7 ,43 ,15 ,8 ,9 ,19 ,45 ,,,,,,,,,,,
1105066,광진구,자양3동,01,55,"1,263 ",80 ,7 ,5 ,7 ,4 ,23 ,14 ,4 ,7 ,6 ,20 ,,,,,,,,,,,
1105066,광진구,자양3동,01,60,881 ,67 ,7 ,4 ,6 ,5 ,18 ,8 ,5 ,4 ,4 ,16 ,,,,,,,,,,,
1105066,광진구,자양3동,01,65,511 ,67 ,6 ,4 ,14 ,3 ,11 ,2 ,4 ,2 ,8 ,6 ,,,,,,,,,,,
1105066,광진구,자양3동,01,70,362 ,44 ,5 ,5 ,1 ,4 ,6 ,1 ,5 ,2 ,3 ,7 ,,,,,,,,,,,
1105066,광진구,자양3동,01,75,512 ,166 ,3 ,10 ,22 ,2 ,9 ,1 ,2 ,3 ,9 ,30 ,,,,,,,,,,,
1105066,광진구,자양3동,02,20,978 ,102 ,11 ,10 ,5 ,8 ,17 ,17 ,9 ,7 ,4 ,17 ,,,,,,,,,,,
1105066,광진구,자양3동,02,25,"1,134 ",98 ,6 ,9 ,7 ,7 ,23 ,36 ,8 ,11 ,10 ,29 ,,,,,,,,,,,
1105066,광진구,자양3동,02,30,"1,351 ",140 ,10 ,10 ,7 ,12 ,7 ,61 ,11 ,14 ,12 ,17 ,,,,,,,,,,,
1105066,광진구,자양3동,02,35,"1,304 ",129 ,11 ,13 ,7 ,17 ,16 ,40 ,12 ,9 ,13 ,31 ,,,,,,,,,,,
1105066,광진구,자양3동,02,40,"1,368 ",107 ,6 ,8 ,6 ,10 ,23 ,23 ,8 ,8 ,15 ,23 ,,,,,,,,,,,
1105066,광진구,자양3동,02,45,"1,319 ",116 ,5 ,16 ,5 ,17 ,22 ,19 ,14 ,11 ,8 ,31 ,,,,,,,,,,,
1105066,광진구,자양3동,02,50,"1,357 ",106 ,7 ,15 ,6 ,11 ,22 ,9 ,12 ,9 ,10 ,31 ,,,,,,,,,,,
1105066,광진구,자양3동,02,55,"1,287 ",94 ,8 ,12 ,10 ,11 ,36 ,8 ,9 ,6 ,6 ,38 ,,,,,,,,,,,
1105066,광진구,자양3동,02,60,881 ,72 ,5 ,11 ,5 ,9 ,11 ,5 ,9 ,4 ,2 ,20 ,,,,,,,,,,,
1105066,광진구,자양3동,02,65,533 ,83 ,3 ,9 ,13 ,9 ,5 ,1 ,9 ,11 ,8 ,11 ,,,,,,,,,,,
1105066,광진구,자양3동,02,70,428 ,60 ,5 ,12 ,1 ,10 ,10 ,1 ,10 ,9 ,4 ,11 ,,,,,,,,,,,
1105066,광진구,자양3동,02,75,724 ,300 ,6 ,34 ,11 ,13 ,23 ,1 ,8 ,11 ,10 ,66 ,,,,,,,,,,,
1105067,광진구,자양4동,01,20,918 ,247 ,34 ,30 ,15 ,37 ,11 ,19 ,33 ,21 ,23 ,17 ,,,,,,,,,,,
1105067,광진구,자양4동,01,25,"1,280 ",380 ,36 ,37 ,40 ,36 ,36 ,44 ,36 ,55 ,65 ,21 ,,,,,,,,,,,
1105067,광진구,자양4동,01,30,"1,317 ",369 ,47 ,44 ,44 ,45 ,39 ,74 ,46 ,41 ,42 ,42 ,,,,,,,,,,,
1105067,광진구,자양4동,01,35,"1,105 ",270 ,38 ,32 ,27 ,30 ,27 ,53 ,42 ,23 ,27 ,39 ,,,,,,,,,,,
1105067,광진구,자양4동,01,40,"1,166 ",272 ,51 ,34 ,22 ,37 ,54 ,26 ,37 ,28 ,28 ,51 ,,,,,,,,,,,
1105067,광진구,자양4동,01,45,"1,245 ",288 ,49 ,34 ,32 ,26 ,44 ,28 ,34 ,28 ,22 ,48 ,,,,,,,,,,,
1105067,광진구,자양4동,01,50,"1,558 ",288 ,48 ,29 ,39 ,25 ,34 ,19 ,34 ,35 ,60 ,38 ,,,,,,,,,,,
1105067,광진구,자양4동,01,55,"1,420 ",284 ,37 ,28 ,41 ,23 ,27 ,12 ,29 ,42 ,12 ,43 ,,,,,,,,,,,
1105067,광진구,자양4동,01,60,960 ,199 ,31 ,18 ,30 ,18 ,22 ,7 ,21 ,26 ,9 ,28 ,,,,,,,,,,,
1105067,광진구,자양4동,01,65,682 ,158 ,26 ,12 ,33 ,17 ,19 ,2 ,19 ,15 ,17 ,14 ,,,,,,,,,,,
1105067,광진구,자양4동,01,70,393 ,86 ,12 ,12 ,1 ,10 ,12 ,1 ,11 ,7 ,4 ,14 ,,,,,,,,,,,
1105067,광진구,자양4동,01,75,452 ,122 ,3 ,4 ,14 ,4 ,11 ,1 ,4 ,2 ,6 ,12 ,,,,,,,,,,,
1105067,광진구,자양4동,02,20,"1,040 ",305 ,22 ,36 ,24 ,21 ,17 ,26 ,20 ,27 ,16 ,25 ,,,,,,,,,,,
1105067,광진구,자양4동,02,25,"1,345 ",425 ,28 ,28 ,41 ,24 ,15 ,52 ,22 ,50 ,45 ,25 ,,,,,,,,,,,
1105067,광진구,자양4동,02,30,"1,202 ",303 ,24 ,26 ,17 ,22 ,19 ,57 ,26 ,28 ,30 ,19 ,,,,,,,,,,,
1105067,광진구,자양4동,02,35,860 ,209 ,19 ,22 ,6 ,21 ,21 ,35 ,21 ,19 ,20 ,19 ,,,,,,,,,,,
1105067,광진구,자양4동,02,40,933 ,220 ,25 ,33 ,14 ,28 ,22 ,17 ,28 ,27 ,22 ,22 ,,,,,,,,,,,
1105067,광진구,자양4동,02,45,"1,224 ",282 ,24 ,37 ,28 ,28 ,32 ,22 ,35 ,28 ,24 ,36 ,,,,,,,,,,,
1105067,광진구,자양4동,02,50,"1,512 ",289 ,26 ,36 ,23 ,37 ,17 ,12 ,39 ,43 ,36 ,50 ,,,,,,,,,,,
1105067,광진구,자양4동,02,55,"1,476 ",292 ,24 ,30 ,30 ,37 ,22 ,10 ,35 ,27 ,19 ,35 ,,,,,,,,,,,
1105067,광진구,자양4동,02,60,"1,062 ",220 ,21 ,27 ,21 ,33 ,18 ,6 ,26 ,20 ,9 ,32 ,,,,,,,,,,,
1105067,광진구,자양4동,02,65,673 ,175 ,13 ,18 ,34 ,17 ,18 ,2 ,17 ,27 ,23 ,16 ,,,,,,,,,,,
1105067,광진구,자양4동,02,70,511 ,128 ,16 ,26 ,1 ,20 ,2 ,1 ,18 ,17 ,6 ,10 ,,,,,,,,,,,
1105067,광진구,자양4동,02,75,639 ,213 ,5 ,8 ,15 ,8 ,10 ,1 ,4 ,17 ,9 ,28 ,,,,,,,,,,,
1106071,동대문구,회기동,01,20,"1,496 ",988 ,105 ,170 ,150 ,177 ,27 ,29 ,166 ,36 ,89 ,3 ,,,,,,,,,,,
1106071,동대문구,회기동,01,25,"1,140 ",738 ,75 ,128 ,98 ,185 ,24 ,30 ,147 ,88 ,114 ,34 ,,,,,,,,,,,
1106071,동대문구,회기동,01,30,680 ,306 ,30 ,45 ,42 ,47 ,16 ,30 ,40 ,32 ,45 ,16 ,,,,,,,,,,,
1106071,동대문구,회기동,01,35,429 ,178 ,24 ,32 ,25 ,37 ,26 ,16 ,31 ,15 ,21 ,23 ,,,,,,,,,,,
1106071,동대문구,회기동,01,40,403 ,72 ,12 ,12 ,8 ,11 ,3 ,10 ,10 ,11 ,12 ,6 ,,,,,,,,,,,
1106071,동대문구,회기동,01,45,360 ,65 ,8 ,8 ,11 ,6 ,7 ,8 ,7 ,5 ,6 ,2 ,,,,,,,,,,,
1106071,동대문구,회기동,01,50,330 ,63 ,9 ,12 ,7 ,8 ,19 ,3 ,8 ,14 ,14 ,17 ,,,,,,,,,,,
1106071,동대문구,회기동,01,55,302 ,59 ,6 ,9 ,11 ,7 ,9 ,3 ,8 ,9 ,5 ,9 ,,,,,,,,,,,
1106071,동대문구,회기동,01,60,228 ,40 ,5 ,5 ,6 ,6 ,8 ,2 ,5 ,3 ,2 ,8 ,,,,,,,,,,,
1106071,동대문구,회기동,01,65,201 ,59 ,4 ,6 ,15 ,3 ,2 ,1 ,5 ,5 ,9 ,4 ,,,,,,,,,,,
1106071,동대문구,회기동,01,70,115 ,32 ,3 ,7 ,2 ,4 ,2 ,0 ,5 ,2 ,2 ,4 ,,,,,,,,,,,
1106071,동대문구,회기동,01,75,234 ,72 ,5 ,6 ,9 ,2 ,12 ,0 ,4 ,1 ,1 ,6 ,,,,,,,,,,,
1106071,동대문구,회기동,02,20,"1,931 ","1,345 ",101 ,180 ,197 ,222 ,20 ,46 ,130 ,61 ,88 ,5 ,,,,,,,,,,,
1106071,동대문구,회기동,02,25,"1,054 ",718 ,49 ,95 ,108 ,105 ,16 ,36 ,66 ,62 ,91 ,11 ,,,,,,,,,,,
1106071,동대문구,회기동,02,30,553 ,237 ,27 ,34 ,16 ,33 ,24 ,23 ,24 ,19 ,23 ,17 ,,,,,,,,,,,
1106071,동대문구,회기동,02,35,424 ,169 ,20 ,24 ,13 ,22 ,5 ,14 ,17 ,9 ,13 ,5 ,,,,,,,,,,,
1106071,동대문구,회기동,02,40,327 ,60 ,2 ,9 ,7 ,8 ,6 ,5 ,7 ,6 ,10 ,6 ,,,,,,,,,,,
1106071,동대문구,회기동,02,45,352 ,64 ,8 ,15 ,7 ,12 ,11 ,4 ,9 ,7 ,4 ,11 ,,,,,,,,,,,
1106071,동대문구,회기동,02,50,359 ,62 ,8 ,12 ,6 ,8 ,17 ,2 ,10 ,7 ,9 ,10 ,,,,,,,,,,,
1106071,동대문구,회기동,02,55,349 ,63 ,2 ,10 ,8 ,9 ,9 ,2 ,6 ,7 ,4 ,6 ,,,,,,,,,,,
1106071,동대문구,회기동,02,60,278 ,48 ,6 ,11 ,5 ,10 ,9 ,1 ,8 ,3 ,3 ,14 ,,,,,,,,,,,
1106071,동대문구,회기동,02,65,218 ,74 ,8 ,12 ,10 ,9 ,5 ,0 ,8 ,13 ,7 ,5 ,,,,,,,,,,,
1106071,동대문구,회기동,02,70,178 ,60 ,3 ,15 ,2 ,8 ,6 ,0 ,6 ,10 ,7 ,4 ,,,,,,,,,,,
1106071,동대문구,회기동,02,75,339 ,125 ,3 ,15 ,7 ,5 ,17 ,0 ,5 ,5 ,9 ,27 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,20,727 ,320 ,29 ,48 ,40 ,44 ,11 ,14 ,37 ,18 ,28 ,3 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,25,929 ,413 ,56 ,66 ,68 ,68 ,33 ,26 ,66 ,49 ,55 ,40 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,30,767 ,254 ,33 ,28 ,38 ,24 ,20 ,47 ,31 ,34 ,37 ,7 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,35,558 ,162 ,21 ,16 ,21 ,15 ,19 ,28 ,15 ,13 ,17 ,14 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,40,605 ,82 ,11 ,6 ,14 ,7 ,11 ,17 ,8 ,6 ,13 ,11 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,45,580 ,79 ,8 ,8 ,14 ,7 ,18 ,12 ,6 ,9 ,13 ,23 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,50,600 ,73 ,12 ,8 ,9 ,4 ,9 ,7 ,6 ,8 ,14 ,9 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,55,524 ,70 ,7 ,6 ,7 ,4 ,7 ,6 ,5 ,7 ,9 ,12 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,60,455 ,62 ,7 ,4 ,6 ,3 ,7 ,4 ,3 ,8 ,2 ,2 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,65,326 ,65 ,7 ,4 ,16 ,6 ,9 ,2 ,5 ,4 ,10 ,2 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,70,241 ,47 ,7 ,5 ,1 ,6 ,6 ,1 ,7 ,2 ,3 ,4 ,,,,,,,,,,,
1106072,동대문구,휘경1동,01,75,347 ,95 ,3 ,3 ,9 ,1 ,12 ,1 ,3 ,3 ,8 ,10 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,20,954 ,457 ,41 ,37 ,44 ,42 ,9 ,24 ,29 ,28 ,21 ,6 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,25,911 ,426 ,44 ,35 ,48 ,43 ,22 ,29 ,30 ,46 ,50 ,22 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,30,662 ,199 ,8 ,12 ,15 ,17 ,0 ,29 ,9 ,14 ,25 ,0 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,35,463 ,121 ,11 ,10 ,4 ,14 ,6 ,14 ,9 ,12 ,7 ,4 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,40,488 ,65 ,3 ,9 ,5 ,7 ,11 ,8 ,5 ,4 ,13 ,9 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,45,572 ,70 ,3 ,15 ,4 ,12 ,12 ,7 ,10 ,8 ,6 ,12 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,50,556 ,74 ,5 ,8 ,5 ,8 ,6 ,4 ,8 ,6 ,9 ,17 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,55,558 ,74 ,6 ,7 ,8 ,7 ,8 ,5 ,6 ,6 ,6 ,3 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,60,502 ,75 ,7 ,12 ,11 ,10 ,16 ,3 ,10 ,8 ,3 ,13 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,65,387 ,89 ,8 ,7 ,16 ,8 ,9 ,1 ,11 ,11 ,13 ,5 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,70,340 ,75 ,9 ,11 ,1 ,11 ,2 ,1 ,13 ,10 ,3 ,2 ,,,,,,,,,,,
1106072,동대문구,휘경1동,02,75,435 ,142 ,5 ,9 ,9 ,5 ,7 ,0 ,6 ,9 ,4 ,7 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,20,"1,304 ",710 ,88 ,127 ,74 ,183 ,31 ,26 ,137 ,29 ,88 ,25 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,25,"1,362 ",707 ,92 ,109 ,61 ,147 ,75 ,36 ,128 ,84 ,95 ,62 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,30,960 ,232 ,28 ,33 ,38 ,30 ,20 ,49 ,25 ,37 ,27 ,20 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,35,960 ,202 ,31 ,21 ,20 ,23 ,18 ,43 ,24 ,20 ,17 ,15 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,40,"1,001 ",89 ,11 ,9 ,15 ,7 ,17 ,25 ,9 ,11 ,15 ,15 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,45,942 ,81 ,13 ,9 ,11 ,9 ,24 ,21 ,11 ,6 ,5 ,24 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,50,910 ,75 ,9 ,6 ,10 ,6 ,23 ,12 ,6 ,7 ,15 ,19 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,55,834 ,77 ,9 ,5 ,10 ,4 ,7 ,9 ,5 ,10 ,7 ,12 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,60,671 ,65 ,8 ,6 ,8 ,4 ,7 ,6 ,6 ,6 ,2 ,7 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,65,536 ,64 ,5 ,3 ,19 ,3 ,2 ,2 ,4 ,3 ,7 ,2 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,70,355 ,44 ,6 ,3 ,0 ,3 ,4 ,1 ,4 ,2 ,2 ,3 ,,,,,,,,,,,
1106073,동대문구,휘경2동,01,75,465 ,127 ,6 ,3 ,16 ,1 ,15 ,1 ,3 ,4 ,7 ,3 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,20,"1,320 ",922 ,84 ,111 ,95 ,107 ,17 ,31 ,79 ,30 ,44 ,8 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,25,"1,036 ",559 ,44 ,45 ,72 ,61 ,2 ,33 ,43 ,70 ,83 ,7 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,30,938 ,212 ,12 ,18 ,25 ,20 ,12 ,44 ,15 ,30 ,26 ,9 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,35,910 ,178 ,15 ,19 ,9 ,17 ,18 ,32 ,19 ,13 ,20 ,18 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,40,"1,018 ",87 ,5 ,8 ,9 ,9 ,13 ,18 ,8 ,9 ,11 ,13 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,45,986 ,71 ,5 ,8 ,4 ,8 ,20 ,15 ,7 ,10 ,6 ,25 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,50,972 ,88 ,7 ,7 ,8 ,7 ,17 ,9 ,8 ,8 ,11 ,8 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,55,969 ,90 ,4 ,6 ,9 ,7 ,8 ,8 ,6 ,7 ,5 ,5 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,60,742 ,77 ,6 ,9 ,10 ,9 ,4 ,5 ,8 ,5 ,3 ,7 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,65,591 ,91 ,6 ,7 ,18 ,7 ,13 ,2 ,8 ,12 ,9 ,8 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,70,501 ,77 ,6 ,13 ,1 ,9 ,4 ,1 ,10 ,10 ,5 ,11 ,,,,,,,,,,,
1106073,동대문구,휘경2동,02,75,655 ,212 ,9 ,13 ,9 ,7 ,18 ,1 ,8 ,12 ,15 ,23 ,,,,,,,,,,,
1106080,동대문구,청량리동,01,20,706 ,78 ,9 ,12 ,11 ,7 ,11 ,12 ,9 ,3 ,5 ,7 ,,,,,,,,,,,
