행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1107061,중랑구,중화1동,01,30,962 ,140 ,14 ,15 ,16 ,15 ,28 ,46 ,16 ,18 ,21 ,36 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,35,887 ,114 ,16 ,13 ,13 ,10 ,24 ,32 ,11 ,12 ,11 ,21 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,40,779 ,105 ,17 ,8 ,15 ,9 ,22 ,16 ,10 ,15 ,14 ,13 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,45,740 ,99 ,14 ,14 ,11 ,10 ,23 ,13 ,11 ,10 ,7 ,15 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,50,823 ,92 ,14 ,10 ,10 ,10 ,18 ,7 ,8 ,14 ,17 ,6 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,55,878 ,90 ,8 ,7 ,12 ,6 ,19 ,7 ,6 ,11 ,9 ,13 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,60,663 ,70 ,9 ,6 ,9 ,6 ,8 ,4 ,6 ,10 ,2 ,4 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,65,499 ,72 ,8 ,5 ,19 ,6 ,11 ,2 ,6 ,4 ,10 ,3 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,70,297 ,46 ,8 ,4 ,2 ,6 ,9 ,1 ,6 ,4 ,3 ,6 ,,,,,,,,,,,
1107061,중랑구,중화1동,01,75,344 ,96 ,3 ,3 ,8 ,4 ,5 ,1 ,6 ,3 ,7 ,2 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,20,690 ,88 ,7 ,10 ,4 ,6 ,4 ,13 ,5 ,7 ,5 ,8 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,25,735 ,108 ,9 ,9 ,13 ,8 ,15 ,27 ,10 ,12 ,19 ,15 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,30,935 ,127 ,11 ,12 ,9 ,10 ,14 ,40 ,13 ,9 ,19 ,8 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,35,763 ,92 ,9 ,15 ,6 ,20 ,22 ,20 ,10 ,10 ,8 ,15 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,40,732 ,97 ,12 ,13 ,8 ,18 ,17 ,11 ,15 ,12 ,13 ,16 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,45,795 ,105 ,8 ,15 ,10 ,13 ,18 ,11 ,14 ,14 ,9 ,20 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,50,983 ,103 ,11 ,12 ,10 ,12 ,19 ,7 ,11 ,7 ,15 ,22 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,55,939 ,98 ,9 ,14 ,9 ,14 ,20 ,5 ,15 ,6 ,8 ,17 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,60,709 ,77 ,9 ,13 ,7 ,14 ,21 ,3 ,11 ,8 ,3 ,24 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,65,502 ,86 ,6 ,9 ,12 ,8 ,9 ,1 ,9 ,11 ,11 ,17 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,70,418 ,69 ,8 ,12 ,1 ,11 ,13 ,0 ,9 ,8 ,3 ,16 ,,,,,,,,,,,
1107061,중랑구,중화1동,02,75,467 ,152 ,8 ,8 ,11 ,10 ,9 ,1 ,8 ,7 ,9 ,16 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,20,974 ,168 ,25 ,24 ,7 ,24 ,23 ,18 ,16 ,11 ,9 ,17 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,25,"1,057 ",191 ,22 ,20 ,14 ,20 ,27 ,33 ,28 ,34 ,28 ,34 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,30,"1,198 ",329 ,39 ,45 ,35 ,45 ,59 ,54 ,42 ,46 ,37 ,68 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,35,"1,081 ",262 ,41 ,32 ,30 ,26 ,29 ,46 ,33 ,33 ,27 ,33 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,40,"1,129 ",233 ,30 ,29 ,40 ,23 ,39 ,23 ,26 ,39 ,35 ,36 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,45,"1,284 ",312 ,54 ,43 ,37 ,39 ,63 ,24 ,45 ,46 ,25 ,70 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,50,"1,502 ",422 ,61 ,50 ,68 ,48 ,48 ,11 ,53 ,85 ,65 ,51 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,55,"1,400 ",405 ,63 ,45 ,61 ,37 ,28 ,10 ,42 ,76 ,33 ,30 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,60,961 ,301 ,53 ,45 ,50 ,40 ,19 ,5 ,37 ,56 ,13 ,18 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,65,714 ,214 ,30 ,22 ,49 ,22 ,17 ,2 ,24 ,28 ,30 ,17 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,70,462 ,138 ,24 ,20 ,4 ,14 ,22 ,1 ,17 ,18 ,16 ,18 ,,,,,,,,,,,
1107062,중랑구,중화2동,01,75,628 ,247 ,9 ,17 ,24 ,10 ,13 ,1 ,12 ,16 ,20 ,18 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,20,926 ,175 ,12 ,17 ,13 ,12 ,14 ,18 ,12 ,21 ,10 ,13 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,25,975 ,198 ,14 ,20 ,22 ,18 ,6 ,30 ,14 ,33 ,29 ,14 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,30,"1,034 ",273 ,21 ,19 ,27 ,20 ,19 ,45 ,22 ,31 ,36 ,11 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,35,886 ,211 ,13 ,28 ,19 ,30 ,21 ,27 ,20 ,24 ,27 ,10 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,40,979 ,246 ,24 ,43 ,37 ,37 ,25 ,16 ,38 ,42 ,44 ,35 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,45,"1,200 ",283 ,32 ,47 ,35 ,43 ,69 ,17 ,47 ,32 ,18 ,52 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,50,"1,411 ",384 ,44 ,51 ,47 ,63 ,49 ,9 ,62 ,50 ,60 ,61 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,55,"1,381 ",413 ,51 ,58 ,58 ,57 ,35 ,8 ,52 ,60 ,36 ,40 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,60,986 ,295 ,35 ,54 ,46 ,50 ,21 ,5 ,42 ,37 ,12 ,28 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,65,758 ,251 ,20 ,34 ,44 ,28 ,14 ,1 ,23 ,48 ,34 ,11 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,70,617 ,195 ,36 ,48 ,3 ,43 ,21 ,1 ,39 ,28 ,11 ,30 ,,,,,,,,,,,
1107062,중랑구,중화2동,02,75,840 ,371 ,16 ,34 ,20 ,20 ,15 ,2 ,17 ,23 ,18 ,34 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,20,"1,128 ",146 ,24 ,18 ,10 ,20 ,20 ,19 ,18 ,9 ,8 ,20 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,25,"1,150 ",165 ,18 ,18 ,15 ,17 ,34 ,33 ,17 ,19 ,23 ,34 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,30,"1,430 ",232 ,30 ,26 ,26 ,18 ,33 ,77 ,27 ,31 ,34 ,30 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,35,"1,345 ",195 ,25 ,18 ,25 ,16 ,41 ,61 ,23 ,18 ,19 ,26 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,40,"1,430 ",137 ,16 ,11 ,16 ,12 ,38 ,32 ,11 ,14 ,21 ,35 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,45,"1,337 ",117 ,12 ,6 ,10 ,7 ,24 ,25 ,7 ,10 ,8 ,24 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,50,"1,313 ",116 ,13 ,7 ,11 ,6 ,24 ,14 ,8 ,15 ,25 ,10 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,55,"1,306 ",116 ,11 ,6 ,11 ,5 ,18 ,12 ,6 ,12 ,10 ,15 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,60,995 ,89 ,11 ,7 ,7 ,7 ,17 ,7 ,7 ,11 ,2 ,15 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,65,748 ,87 ,8 ,5 ,19 ,4 ,5 ,3 ,5 ,4 ,8 ,5 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,70,486 ,61 ,9 ,6 ,2 ,5 ,9 ,1 ,6 ,3 ,4 ,10 ,,,,,,,,,,,
1107064,중랑구,묵1동,01,75,638 ,169 ,7 ,11 ,17 ,6 ,16 ,1 ,9 ,3 ,8 ,11 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,20,"1,145 ",175 ,14 ,19 ,14 ,17 ,16 ,26 ,14 ,10 ,8 ,10 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,25,"1,216 ",201 ,19 ,15 ,25 ,20 ,13 ,42 ,19 ,26 ,26 ,10 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,30,"1,400 ",221 ,16 ,20 ,26 ,17 ,18 ,59 ,23 ,21 ,27 ,12 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,35,"1,309 ",174 ,11 ,26 ,8 ,28 ,31 ,36 ,18 ,15 ,15 ,28 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,40,"1,482 ",138 ,11 ,15 ,10 ,17 ,25 ,25 ,12 ,15 ,19 ,20 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,45,"1,387 ",125 ,10 ,16 ,9 ,15 ,33 ,19 ,14 ,12 ,9 ,28 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,50,"1,444 ",131 ,9 ,13 ,7 ,13 ,23 ,10 ,11 ,8 ,16 ,25 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,55,"1,429 ",136 ,12 ,14 ,13 ,16 ,29 ,9 ,15 ,8 ,12 ,21 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,60,"1,079 ",112 ,12 ,17 ,10 ,17 ,24 ,5 ,15 ,10 ,4 ,23 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,65,779 ,109 ,10 ,13 ,14 ,8 ,7 ,1 ,10 ,9 ,10 ,9 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,70,593 ,89 ,14 ,18 ,1 ,14 ,24 ,1 ,16 ,12 ,6 ,22 ,,,,,,,,,,,
1107064,중랑구,묵1동,02,75,855 ,279 ,12 ,21 ,13 ,8 ,15 ,1 ,14 ,14 ,16 ,22 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,20,631 ,132 ,19 ,13 ,11 ,8 ,4 ,14 ,17 ,8 ,11 ,8 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,25,677 ,157 ,16 ,15 ,17 ,12 ,15 ,26 ,16 ,27 ,22 ,17 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,30,919 ,223 ,19 ,15 ,43 ,17 ,10 ,58 ,23 ,30 ,36 ,17 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,35,812 ,170 ,22 ,17 ,18 ,15 ,18 ,37 ,21 ,16 ,19 ,26 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,40,777 ,132 ,17 ,11 ,22 ,7 ,19 ,19 ,13 ,18 ,21 ,19 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,45,729 ,124 ,19 ,7 ,27 ,7 ,13 ,17 ,11 ,14 ,9 ,13 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,50,751 ,106 ,11 ,6 ,16 ,5 ,11 ,9 ,8 ,12 ,19 ,4 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,55,786 ,121 ,11 ,8 ,21 ,6 ,2 ,8 ,9 ,22 ,13 ,2 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,60,618 ,103 ,18 ,10 ,17 ,8 ,6 ,4 ,8 ,14 ,5 ,7 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,65,479 ,81 ,8 ,5 ,18 ,4 ,8 ,2 ,6 ,6 ,9 ,7 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,70,297 ,54 ,8 ,4 ,1 ,4 ,9 ,1 ,5 ,5 ,3 ,4 ,,,,,,,,,,,
1107065,중랑구,묵2동,01,75,360 ,127 ,3 ,5 ,16 ,2 ,1 ,1 ,3 ,6 ,14 ,5 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,20,655 ,154 ,17 ,15 ,20 ,10 ,6 ,19 ,12 ,12 ,10 ,3 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,25,751 ,189 ,10 ,5 ,30 ,8 ,6 ,34 ,8 ,27 ,34 ,4 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,30,792 ,178 ,11 ,10 ,22 ,13 ,6 ,42 ,13 ,15 ,17 ,4 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,35,731 ,146 ,11 ,15 ,16 ,17 ,10 ,26 ,16 ,14 ,13 ,6 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,40,740 ,127 ,9 ,13 ,12 ,11 ,6 ,13 ,13 ,14 ,15 ,11 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,45,730 ,124 ,12 ,13 ,14 ,13 ,8 ,12 ,11 ,18 ,7 ,14 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,50,825 ,119 ,14 ,11 ,21 ,10 ,12 ,7 ,12 ,10 ,15 ,18 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,55,876 ,138 ,13 ,14 ,20 ,12 ,7 ,7 ,15 ,16 ,13 ,10 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,60,704 ,105 ,10 ,12 ,12 ,12 ,6 ,4 ,16 ,7 ,4 ,16 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,65,506 ,111 ,11 ,9 ,21 ,8 ,9 ,1 ,8 ,17 ,13 ,6 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,70,409 ,85 ,14 ,10 ,2 ,9 ,10 ,1 ,13 ,12 ,6 ,5 ,,,,,,,,,,,
1107065,중랑구,묵2동,02,75,505 ,200 ,8 ,10 ,17 ,5 ,3 ,1 ,6 ,11 ,14 ,15 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,20,608 ,67 ,12 ,19 ,2 ,15 ,38 ,9 ,16 ,5 ,5 ,23 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,25,628 ,77 ,9 ,12 ,7 ,12 ,34 ,17 ,14 ,14 ,13 ,34 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,30,716 ,112 ,16 ,14 ,11 ,15 ,25 ,33 ,16 ,15 ,17 ,25 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,35,658 ,88 ,9 ,10 ,6 ,10 ,9 ,21 ,9 ,9 ,8 ,6 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,40,705 ,118 ,13 ,16 ,12 ,8 ,8 ,13 ,12 ,14 ,12 ,10 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,45,806 ,129 ,19 ,21 ,14 ,15 ,29 ,13 ,13 ,17 ,9 ,19 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,50,890 ,173 ,22 ,20 ,15 ,20 ,32 ,7 ,18 ,23 ,27 ,19 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,55,774 ,164 ,20 ,19 ,21 ,16 ,17 ,5 ,19 ,26 ,12 ,25 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,60,543 ,128 ,18 ,17 ,21 ,15 ,12 ,2 ,17 ,24 ,6 ,12 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,65,456 ,129 ,14 ,15 ,20 ,14 ,8 ,1 ,13 ,15 ,20 ,5 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,70,251 ,72 ,12 ,18 ,0 ,12 ,7 ,0 ,10 ,9 ,4 ,4 ,,,,,,,,,,,
1107068,중랑구,망우3동,01,75,358 ,119 ,8 ,9 ,6 ,9 ,10 ,0 ,6 ,7 ,13 ,13 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,20,633 ,73 ,6 ,12 ,2 ,9 ,13 ,11 ,9 ,7 ,4 ,17 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,25,569 ,72 ,6 ,7 ,5 ,5 ,9 ,14 ,6 ,10 ,9 ,9 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,30,650 ,96 ,8 ,17 ,7 ,17 ,4 ,22 ,12 ,10 ,13 ,12 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,35,579 ,78 ,7 ,15 ,3 ,13 ,8 ,15 ,10 ,13 ,10 ,10 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,40,707 ,119 ,9 ,22 ,6 ,23 ,9 ,7 ,11 ,20 ,14 ,15 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,45,830 ,143 ,12 ,37 ,9 ,34 ,19 ,8 ,28 ,22 ,10 ,22 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,50,821 ,173 ,17 ,23 ,14 ,27 ,3 ,5 ,22 ,21 ,23 ,13 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,55,721 ,166 ,15 ,33 ,21 ,32 ,9 ,3 ,28 ,19 ,15 ,19 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,60,601 ,134 ,19 ,38 ,16 ,30 ,20 ,2 ,31 ,12 ,5 ,26 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,65,453 ,145 ,11 ,24 ,22 ,24 ,5 ,1 ,19 ,30 ,24 ,12 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,70,376 ,116 ,16 ,34 ,0 ,31 ,16 ,0 ,24 ,17 ,10 ,22 ,,,,,,,,,,,
1107068,중랑구,망우3동,02,75,537 ,195 ,6 ,25 ,10 ,15 ,16 ,0 ,9 ,15 ,18 ,26 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,20,"1,468 ",75 ,13 ,9 ,7 ,10 ,49 ,33 ,12 ,3 ,4 ,39 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,25,"1,184 ",58 ,8 ,5 ,6 ,7 ,30 ,36 ,9 ,7 ,7 ,37 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,30,"1,379 ",79 ,9 ,7 ,9 ,9 ,28 ,83 ,10 ,7 ,9 ,25 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,35,"1,618 ",85 ,12 ,5 ,9 ,7 ,50 ,79 ,11 ,7 ,7 ,47 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,40,"1,527 ",85 ,10 ,4 ,12 ,7 ,36 ,37 ,8 ,8 ,11 ,32 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,45,"1,432 ",79 ,9 ,3 ,9 ,5 ,17 ,30 ,6 ,4 ,6 ,20 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,50,"1,581 ",128 ,12 ,4 ,16 ,7 ,25 ,18 ,7 ,12 ,22 ,20 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,55,"1,539 ",127 ,12 ,5 ,16 ,6 ,26 ,16 ,8 ,14 ,7 ,23 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,60,"1,124 ",99 ,11 ,5 ,13 ,5 ,11 ,9 ,6 ,11 ,4 ,12 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,65,779 ,107 ,9 ,3 ,29 ,4 ,5 ,3 ,4 ,5 ,11 ,3 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,70,561 ,75 ,10 ,3 ,2 ,5 ,7 ,1 ,6 ,3 ,4 ,6 ,,,,,,,,,,,
1107069,중랑구,신내1동,01,75,667 ,159 ,6 ,1 ,19 ,1 ,3 ,1 ,5 ,5 ,7 ,0 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,20,"1,364 ",69 ,6 ,5 ,4 ,7 ,13 ,29 ,4 ,3 ,3 ,16 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,25,"1,196 ",72 ,6 ,5 ,9 ,6 ,18 ,43 ,7 ,6 ,8 ,18 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,30,"1,522 ",79 ,8 ,4 ,9 ,7 ,20 ,72 ,8 ,7 ,7 ,26 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,35,"1,583 ",80 ,5 ,5 ,4 ,9 ,14 ,51 ,7 ,8 ,6 ,20 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,40,"1,508 ",90 ,5 ,4 ,6 ,10 ,25 ,25 ,7 ,9 ,9 ,21 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,45,"1,656 ",84 ,5 ,4 ,5 ,9 ,18 ,25 ,7 ,8 ,6 ,24 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,50,"1,731 ",126 ,7 ,5 ,9 ,9 ,16 ,14 ,9 ,9 ,16 ,22 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,55,"1,640 ",130 ,10 ,7 ,13 ,13 ,14 ,11 ,11 ,8 ,8 ,14 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,60,"1,093 ",100 ,11 ,8 ,11 ,12 ,12 ,6 ,13 ,6 ,4 ,13 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,65,835 ,143 ,13 ,4 ,25 ,13 ,8 ,2 ,12 ,17 ,15 ,5 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,70,727 ,125 ,11 ,6 ,5 ,15 ,13 ,1 ,18 ,16 ,9 ,7 ,,,,,,,,,,,
1107069,중랑구,신내1동,02,75,"1,081 ",319 ,8 ,3 ,24 ,7 ,6 ,1 ,9 ,23 ,18 ,4 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,20,775 ,43 ,7 ,5 ,4 ,6 ,29 ,14 ,6 ,2 ,3 ,29 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,25,714 ,38 ,5 ,5 ,4 ,5 ,30 ,19 ,5 ,5 ,4 ,24 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,30,979 ,103 ,10 ,8 ,17 ,9 ,27 ,62 ,11 ,11 ,12 ,12 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,35,"1,046 ",100 ,16 ,8 ,12 ,10 ,43 ,52 ,14 ,9 ,10 ,27 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,40,993 ,83 ,11 ,4 ,15 ,7 ,15 ,23 ,7 ,9 ,12 ,10 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,45,984 ,74 ,9 ,4 ,14 ,5 ,15 ,24 ,6 ,5 ,6 ,16 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,50,955 ,98 ,14 ,6 ,16 ,9 ,41 ,13 ,10 ,9 ,17 ,15 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,55,963 ,107 ,13 ,7 ,14 ,7 ,13 ,9 ,6 ,13 ,10 ,11 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,60,763 ,96 ,12 ,10 ,14 ,11 ,7 ,6 ,9 ,15 ,5 ,11 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,65,481 ,79 ,8 ,2 ,18 ,6 ,10 ,2 ,7 ,6 ,9 ,8 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,70,357 ,62 ,9 ,2 ,2 ,7 ,3 ,1 ,6 ,4 ,4 ,1 ,,,,,,,,,,,
1107070,중랑구,신내2동,01,75,389 ,170 ,9 ,1 ,15 ,5 ,1 ,1 ,8 ,8 ,12 ,1 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,20,695 ,40 ,5 ,5 ,4 ,4 ,10 ,15 ,3 ,2 ,2 ,13 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,25,722 ,44 ,4 ,3 ,7 ,3 ,9 ,29 ,5 ,4 ,5 ,12 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,30,"1,003 ",100 ,8 ,8 ,15 ,11 ,16 ,46 ,10 ,7 ,11 ,9 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,35,"1,065 ",87 ,7 ,7 ,10 ,10 ,20 ,38 ,8 ,6 ,9 ,14 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,40,"1,020 ",78 ,7 ,6 ,9 ,12 ,21 ,17 ,9 ,7 ,7 ,13 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,45,"1,064 ",81 ,7 ,4 ,6 ,9 ,9 ,16 ,8 ,8 ,4 ,12 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,50,"1,053 ",119 ,10 ,9 ,11 ,14 ,11 ,8 ,14 ,8 ,15 ,13 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,55,"1,117 ",140 ,15 ,13 ,17 ,18 ,10 ,7 ,16 ,11 ,10 ,22 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,60,767 ,100 ,12 ,13 ,15 ,20 ,18 ,4 ,17 ,7 ,3 ,18 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,65,518 ,107 ,8 ,5 ,17 ,13 ,5 ,1 ,9 ,13 ,12 ,3 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,70,500 ,104 ,12 ,7 ,2 ,19 ,8 ,1 ,14 ,19 ,6 ,9 ,,,,,,,,,,,
1107070,중랑구,신내2동,02,75,727 ,354 ,15 ,1 ,11 ,13 ,2 ,1 ,12 ,29 ,19 ,0 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,20,"1,243 ",217 ,31 ,48 ,12 ,47 ,61 ,16 ,37 ,21 ,17 ,33 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,25,"1,401 ",294 ,40 ,58 ,31 ,53 ,77 ,43 ,55 ,43 ,42 ,80 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,30,"1,734 ",440 ,51 ,60 ,50 ,51 ,45 ,78 ,54 ,63 ,53 ,41 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,35,"1,475 ",338 ,39 ,55 ,25 ,41 ,35 ,51 ,41 ,38 ,38 ,42 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,40,"1,417 ",299 ,43 ,49 ,42 ,35 ,47 ,24 ,40 ,48 ,46 ,52 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,45,"1,566 ",323 ,45 ,59 ,32 ,45 ,43 ,24 ,43 ,32 ,24 ,48 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,50,"1,576 ",325 ,54 ,42 ,46 ,39 ,54 ,11 ,43 ,54 ,53 ,56 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,55,"1,466 ",313 ,43 ,46 ,47 ,45 ,61 ,8 ,44 ,61 ,29 ,58 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,60,"1,077 ",238 ,33 ,34 ,33 ,32 ,25 ,6 ,28 ,38 ,9 ,29 ,,,,,,,,,,,
1107071,중랑구,면목본동,01,65,764 ,166 ,18 ,20 ,30 ,23 ,21 ,1 ,25 ,18 ,20 ,16 ,,,,,,,,,,,
